"","Poke.x","Poke.y","weight","d.x","m.x","s.x","d.y","m.y","s.y","z.x","z.y"
"1477","Serperior","Registeel",2,98,1.10204081632653,0.304258297699363,61,1.13114754098361,0.340363033444467,2.95130548768382,2.5527227508335
"1478","Serperior","Sableye-Mega",2,98,1.10204081632653,0.304258297699363,38,1.02631578947368,0.162221421130763,2.95130548768382,6.00219258183821
"1479","Serperior","Stoutland",2,98,1.10204081632653,0.304258297699363,35,1.14285714285714,0.355035801248363,2.95130548768382,2.41424344848887
"1480","Serperior","Tapu_Koko",2,98,1.10204081632653,0.304258297699363,152,1.29605263157895,0.649389073974149,2.95130548768382,1.08401480196305
"1481","Serperior","Zebstrika",2,98,1.10204081632653,0.304258297699363,29,1.03448275862069,0.185695338177052,2.95130548768382,5.19946946895745
"1482","Serperior","Zygarde",2,98,1.10204081632653,0.304258297699363,111,1.32432432432432,0.689692450064284,2.95130548768382,0.979676775659495
"1483","Shaymin","Aggron-Mega",2,110,1.17272727272727,0.446373581743737,91,1.17582417582418,0.410782629552868,1.85331919519302,2.00635510092754
"1484","Shaymin","Celesteela",2,110,1.17272727272727,0.446373581743737,111,1.24324324324324,0.591088613818393,1.85331919519302,1.28027632247584
"1485","Shaymin","Cofagrigus",2,110,1.17272727272727,0.446373581743737,56,1.23214285714286,0.539058823862865,1.85331919519302,1.42444035579405
"1486","Shaymin","Crobat",4,110,1.17272727272727,0.446373581743737,103,1.25242718446602,0.55516199017241,6.33387109565966,4.94913712424855
"1487","Shaymin","Darmanitan",2,110,1.17272727272727,0.446373581743737,86,1.16279069767442,0.401774449932212,1.85331919519302,2.08377935049588
"1488","Shaymin","Garchomp",2,110,1.17272727272727,0.446373581743737,95,1.24210526315789,0.499271585874228,1.85331919519302,1.51800094033997
"1489","Shaymin","Hitmontop",2,110,1.17272727272727,0.446373581743737,64,1.25,0.590936840285279,1.85331919519302,1.26917116833997
"1490","Shaymin","Kingambit",2,110,1.17272727272727,0.446373581743737,37,1.02702702702703,0.164398987305357,1.85331919519302,5.91836354299286
"1491","Shaymin","Landorus-Therian",2,110,1.17272727272727,0.446373581743737,107,1.19626168224299,0.443809672287583,1.85331919519302,1.81099774958532
"1492","Shaymin","Latios",2,110,1.17272727272727,0.446373581743737,54,1.07407407407407,0.264350528572715,1.85331919519302,3.50264450358847
"1493","Shaymin","Magmortar",2,110,1.17272727272727,0.446373581743737,56,1.07142857142857,0.259870097418821,1.85331919519302,3.57321383950879
"1494","Shaymin","Mamoswine",2,110,1.17272727272727,0.446373581743737,108,1.19444444444444,0.501555213709074,1.85331919519302,1.60611540571646
"1495","Shaymin","Pangoro",2,110,1.17272727272727,0.446373581743737,37,1.08108108108108,0.27672473069203,1.85331919519302,3.32069676830436
"1496","Shaymin","Reuniclus",2,110,1.17272727272727,0.446373581743737,80,1.125,0.368884737237919,1.85331919519302,2.37201464758801
"1497","Shaymin","Skarmory",2,110,1.17272727272727,0.446373581743737,86,1.15116279069767,0.420572211340835,1.85331919519302,2.01829123849179
"1498","Shaymin","Sylveon",2,110,1.17272727272727,0.446373581743737,109,1.1743119266055,0.404695511905481,1.85331919519302,2.04026990441975
"1499","Shaymin","Vikavolt",2,110,1.17272727272727,0.446373581743737,110,1.18181818181818,0.472778594763329,1.85331919519302,1.73058134874189
"1500","Shuckle","Jirachi",2,54,1.09259259259259,0.29258241983572,109,1.1651376146789,0.441247420890373,3.10137365025863,1.89205045921055
"1501","Shuckle","Liepard",2,54,1.09259259259259,0.29258241983572,39,1.02564102564103,0.160128153805087,3.10137365025863,6.08486984459331
"1502","Shuckle","Silvally",2,54,1.09259259259259,0.29258241983572,97,1.20618556701031,0.477365695115236,3.10137365025863,1.66290632341745
"1503","Shuckle","Tsareena",2,54,1.09259259259259,0.29258241983572,98,1.31632653061224,0.667306306512647,3.10137365025863,1.02452721144004
"1504","Shuckle","Weavile",2,54,1.09259259259259,0.29258241983572,55,1.09090909090909,0.348155311911396,3.10137365025863,2.61116483933547
"1505","Silvally","Celesteela",3,97,1.20618556701031,0.477365695115236,111,1.24324324324324,0.591088613818393,3.75773636720306,2.97207003431892
"1506","Silvally","Decidueye",2,97,1.20618556701031,0.477365695115236,68,1.17647058823529,0.455191495559286,1.66290632341745,1.80919331709581
"1507","Silvally","Dragapult",2,97,1.20618556701031,0.477365695115236,104,1.22115384615385,0.520580907214178,1.66290632341745,1.4961097171505
"1508","Silvally","Drapion",2,97,1.20618556701031,0.477365695115236,51,1.17647058823529,0.477739776570516,1.66290632341745,1.72380331752248
"1509","Silvally","Illumise",2,97,1.20618556701031,0.477365695115236,47,1.04255319148936,0.204029708888579,1.66290632341745,4.69268330443731
"1510","Silvally","Latias-Mega",2,97,1.20618556701031,0.477365695115236,60,1.16666666666667,0.45720842951831,1.66290632341745,1.82265522578245
"1511","Silvally","Lickilicky",2,97,1.20618556701031,0.477365695115236,71,1.25352112676056,0.553387228391914,1.66290632341745,1.34892681822207
"1512","Silvally","Mamoswine",2,97,1.20618556701031,0.477365695115236,108,1.19444444444444,0.501555213709074,1.66290632341745,1.60611540571646
"1513","Silvally","Mew",2,97,1.20618556701031,0.477365695115236,102,1.24509803921569,0.570500466583818,1.66290632341745,1.32322759577166
"1514","Silvally","Nidoqueen",2,97,1.20618556701031,0.477365695115236,79,1.12658227848101,0.334629094616671,1.66290632341745,2.61010693801003
"1515","Silvally","Rotom-Heat",2,97,1.20618556701031,0.477365695115236,121,1.21487603305785,0.486597225129914,1.66290632341745,1.61349865226324
"1516","Silvally","Scolipede",2,97,1.20618556701031,0.477365695115236,50,1.18,0.388087934491604,1.66290632341745,2.11292319889873
"1517","Silvally","Shuckle",2,97,1.20618556701031,0.477365695115236,54,1.09259259259259,0.29258241983572,1.66290632341745,3.10137365025863
"1518","Silvally","Sylveon",2,97,1.20618556701031,0.477365695115236,109,1.1743119266055,0.404695511905481,1.66290632341745,2.04026990441975
"1519","Silvally","Vanilluxe",3,97,1.20618556701031,0.477365695115236,36,1.08333333333333,0.368394198806504,3.75773636720306,5.20276017612694
"1520","Silvally","Venusaur-Mega",2,97,1.20618556701031,0.477365695115236,82,1.20731707317073,0.490346435307211,1.66290632341745,1.61657732115996
"1521","Silvally","Zeraora",3,97,1.20618556701031,0.477365695115236,91,1.1978021978022,0.521105240379208,3.75773636720306,3.45841427517855
"1522","Sinistcha","Clodsire",2,17,1.05882352941176,0.242535625036333,36,1.05555555555556,0.232310684145723,3.88057000058133,4.06543697255016
"1523","Skarmory","Clefable",2,86,1.15116279069767,0.420572211340835,126,1.17460317460317,0.439624659533381,2.01829123849179,1.8775034736971
"1524","Skarmory","Diancie-Mega",2,86,1.15116279069767,0.420572211340835,80,1.3625,0.641275430072906,2.01829123849179,0.994112623225754
"1525","Skarmory","Froslass",2,86,1.15116279069767,0.420572211340835,46,1.08695652173913,0.284884924644768,2.01829123849179,3.20495540225364
"1526","Skarmory","Leafeon",2,86,1.15116279069767,0.420572211340835,38,1.05263157894737,0.226294285921414,2.01829123849179,4.18644428954616
"1527","Skarmory","Mamoswine",2,86,1.15116279069767,0.420572211340835,108,1.19444444444444,0.501555213709074,2.01829123849179,1.60611540571646
"1528","Skarmory","Muk-Alola",2,86,1.15116279069767,0.420572211340835,77,1.16883116883117,0.441367414752374,2.01829123849179,1.8831676362768
"1529","Skarmory","Rhydon",2,86,1.15116279069767,0.420572211340835,53,1.09433962264151,0.295097828850303,2.01829123849179,3.06901742004315
"1530","Skarmory","Ribombee",2,86,1.15116279069767,0.420572211340835,86,1.27906976744186,0.545595471576379,2.01829123849179,1.32136403272404
"1531","Skarmory","Rotom-Heat",3,86,1.15116279069767,0.420572211340835,121,1.21487603305785,0.486597225129914,4.39600420438623,3.66858640935642
"1532","Skarmory","Shaymin",2,86,1.15116279069767,0.420572211340835,110,1.17272727272727,0.446373581743737,2.01829123849179,1.85331919519302
"1533","Skarmory","Zeraora",3,86,1.15116279069767,0.420572211340835,91,1.1978021978022,0.521105240379208,4.39600420438623,3.45841427517855
"1534","Skeledirge","Porygon-Z",2,28,1.03571428571429,0.188982236504614,63,1.11111111111111,0.316793975540994,5.10252038562457,2.80588949764881
"1535","Sliggoo-Hisui","Iron_Bundle",2,26,1.11538461538462,0.325812593608421,45,1.08888888888889,0.287799032014152,2.71510494673684,3.16578935215567
"1536","Sliggoo-Hisui","Jolteon",2,26,1.11538461538462,0.325812593608421,114,1.21929824561404,0.52812528564918,2.71510494673684,1.47825104307648
"1537","Sliggoo-Hisui","Slowking-Galar",2,26,1.11538461538462,0.325812593608421,49,1.18367346938776,0.486204234682432,2.71510494673684,1.67897865214077
"1538","Slowbro","Aromatisse",2,73,1.0958904109589,0.29647857153426,76,1.18421052631579,0.508868714327234,3.04949387863811,1.60314330733174
"1539","Slowbro","Dragonite",2,73,1.0958904109589,0.29647857153426,54,1.09259259259259,0.29258241983572,3.04949387863811,3.10137365025863
"1540","Slowbro","Kartana",2,73,1.0958904109589,0.29647857153426,56,1.07142857142857,0.259870097418821,3.04949387863811,3.57321383950879
"1541","Slowbro","Landorus",2,73,1.0958904109589,0.29647857153426,72,1.09722222222222,0.342308740562397,3.04949387863811,2.63732026326455
"1542","Slowbro","Porygon2",2,73,1.0958904109589,0.29647857153426,79,1.11392405063291,0.357603912534951,3.04949387863811,2.47781391172695
"1543","Slowbro","Sylveon",2,73,1.0958904109589,0.29647857153426,109,1.1743119266055,0.404695511905481,3.04949387863811,2.04026990441975
"1544","Slowbro","Tornadus-Therian",2,73,1.0958904109589,0.29647857153426,128,1.2421875,0.585199256058429,3.04949387863811,1.29496490666136
"1545","Slowbro-Mega","Dugtrio",2,27,1.07407407407407,0.266880256341812,53,1.11320754716981,0.375211599710523,3.46944333244355,2.36344626209412
"1546","Slowbro-Mega","Nihilego",2,27,1.07407407407407,0.266880256341812,65,1.2,0.474341649025257,3.46944333244355,1.68654808542314
"1547","Slowking","Amoonguss",2,95,1.14736842105263,0.411753413416631,114,1.14035087719298,0.373388999332107,2.0707334806831,2.30228829543639
"1548","Slowking","Bisharp",3,95,1.14736842105263,0.411753413416631,46,1.08695652173913,0.354406355380797,4.49937151358304,5.3978814127229
"1549","Slowking","Brambleghast",2,95,1.14736842105263,0.411753413416631,37,1.02702702702703,0.164398987305357,2.0707334806831,5.91836354299286
"1550","Slowking","Clefable",2,95,1.14736842105263,0.411753413416631,126,1.17460317460317,0.439624659533381,2.0707334806831,1.8775034736971
"1551","Slowking","Corviknight",2,95,1.14736842105263,0.411753413416631,69,1.14492753623188,0.35460675480613,2.0707334806831,2.41132593268168
"1552","Slowking","Dragapult",3,95,1.14736842105263,0.411753413416631,104,1.22115384615385,0.520580907214178,4.49937151358304,3.4170407120104
"1553","Slowking","Ferrothorn",2,95,1.14736842105263,0.411753413416631,83,1.06024096385542,0.239379155844276,2.0707334806831,3.92581815584613
"1554","Slowking","Hippowdon",2,95,1.14736842105263,0.411753413416631,54,1.09259259259259,0.351198407532735,2.0707334806831,2.58374579139522
"1555","Slowking","Landorus-Therian",2,95,1.14736842105263,0.411753413416631,107,1.19626168224299,0.443809672287583,2.0707334806831,1.81099774958532
"1556","Slowking","Magneton",2,95,1.14736842105263,0.411753413416631,46,1.08695652173913,0.284884924644768,2.0707334806831,3.20495540225364
"1557","Slowking","Ninetales-Alola",2,95,1.14736842105263,0.411753413416631,72,1.09722222222222,0.342308740562398,2.0707334806831,2.63732026326455
"1558","Slowking","Pidgeot-Mega",2,95,1.14736842105263,0.411753413416631,71,1.11267605633803,0.318446935460565,2.0707334806831,2.78641068527995
"1559","Slowking-Galar","Baxcalibur",3,49,1.18367346938776,0.486204234682432,40,1.2,0.516397779494322,3.73572750101322,3.48568501158668
"1560","Slowking-Galar","Gurdurr",2,49,1.18367346938776,0.486204234682432,71,1.12676056338028,0.335072591912718,1.67897865214077,2.60612015932114
"1561","Slowking-Galar","Iron_Bundle",2,49,1.18367346938776,0.486204234682432,45,1.08888888888889,0.287799032014152,1.67897865214077,3.16578935215567
"1562","Slowking-Galar","Meowscarada",2,49,1.18367346938776,0.486204234682432,62,1.06451612903226,0.247675603670653,1.67897865214077,3.77705295597746
"1563","Slowking-Galar","Rapidash",2,49,1.18367346938776,0.486204234682432,38,1.02631578947368,0.162221421130763,1.67897865214077,6.00219258183821
"1564","Slowking-Galar","Rotom-Heat",3,49,1.18367346938776,0.486204234682432,121,1.21487603305785,0.486597225129914,3.73572750101322,3.66858640935642
"1565","Slowking-Galar","Sliggoo-Hisui",2,49,1.18367346938776,0.486204234682432,26,1.11538461538462,0.325812593608421,1.67897865214077,2.71510494673684
"1566","Slurpuff","Zygarde-10",3,38,1.05263157894737,0.324442842261525,52,1.15384615384615,0.414663359072713,6.00219258183821,4.45217501320177
"1567","Smeargle","Scream_Tail",2,18,1.05555555555556,0.235702260395516,44,1.06818181818182,0.254971705929353,4.00693842672377,3.65459445165406
"1568","Sneasel","Dragonite",2,44,1.13636363636364,0.347141757178774,54,1.09259259259259,0.29258241983572,2.48784925978122,3.10137365025863
"1569","Sneasel","Hawlucha",2,44,1.13636363636364,0.347141757178774,36,1.11111111111111,0.398409536444798,2.48784925978122,2.23109340409087
"1570","Sneasel","Infernape",2,44,1.13636363636364,0.347141757178774,105,1.21904761904762,0.43811116390865,2.48784925978122,1.78254389590313
"1571","Sneasel","Mew",2,44,1.13636363636364,0.347141757178774,102,1.24509803921569,0.570500466583818,2.48784925978122,1.32322759577166
"1572","Sneasel","Tapu_Bulu",2,44,1.13636363636364,0.347141757178774,71,1.09859154929577,0.344546475300287,2.48784925978122,2.61621730397506
"1573","Sneasel","Weezing-Galar",2,44,1.13636363636364,0.347141757178774,45,1.08888888888889,0.287799032014152,2.48784925978122,3.16578935215567
"1574","Snorlax","Accelgor",2,83,1.19277108433735,0.505043618625821,34,1.17647058823529,0.458626951810419,1.59833504650361,1.79564111641028
"1575","Snorlax","Charizard-Mega-X",3,83,1.19277108433735,0.505043618625821,54,1.11111111111111,0.371974165600534,3.57836204441106,5.0780109576679
"1576","Snorlax","Crobat",2,83,1.19277108433735,0.505043618625821,103,1.25242718446602,0.55516199017241,1.59833504650361,1.34658501260473
"1577","Snorlax","Moltres",2,83,1.19277108433735,0.505043618625821,92,1.15217391304348,0.417601277015216,1.59833504650361,2.03022867414658
"1578","Snorlax","Persian-Alola",2,83,1.19277108433735,0.505043618625821,83,1.08433734939759,0.279582409732646,1.59833504650361,3.27510822829671
"1579","Snorlax","Raichu-Alola",2,83,1.19277108433735,0.505043618625821,48,1.25,0.757936728959867,1.59833504650361,0.98952850725316
"1580","Snorlax","Rotom-Wash",2,83,1.19277108433735,0.505043618625821,93,1.24731182795699,0.583391768929105,1.59833504650361,1.29019333513168
"1581","Snorlax","Scizor-Mega",2,83,1.19277108433735,0.505043618625821,107,1.2803738317757,0.697629308002635,1.59833504650361,1.03153087172419
"1582","Snorlax","Tapu_Koko",3,83,1.19277108433735,0.505043618625821,152,1.29605263157895,0.649389073974149,3.57836204441106,2.62392367951803
"1583","Snorlax","Thundurus-Therian",2,83,1.19277108433735,0.505043618625821,56,1.07142857142857,0.259870097418821,1.59833504650361,3.57321383950879
"1584","Snorlax","Tsareena",3,83,1.19277108433735,0.505043618625821,98,1.31632653061224,0.667306306512647,3.57836204441106,2.52308940130756
"1585","Snorlax","Weezing",3,83,1.19277108433735,0.505043618625821,75,1.18666666666667,0.45599114895788,3.57836204441106,3.97668537531379
"1586","Spectrier","Zapdos-Galar",2,48,1.02083333333333,0.144337567297406,29,1.03448275862069,0.185695338177052,6.7838656629781,5.19946946895745
"1587","Staraptor","Incineroar",2,39,1.02564102564103,0.160128153805087,92,1.30434782608696,0.606541817675112,6.08486984459331,1.14691543705839
"1588","Starmie","Charizard-Mega-X",2,63,1.11111111111111,0.316793975540994,54,1.11111111111111,0.371974165600534,2.80588949764881,2.38965221537313
"1589","Starmie","Darmanitan",2,63,1.11111111111111,0.316793975540994,86,1.16279069767442,0.401774449932212,2.80588949764881,2.08377935049588
"1590","Starmie","Excadrill",2,63,1.11111111111111,0.316793975540994,73,1.23287671232877,0.540589902719589,2.80588949764881,1.41904849463892
"1591","Starmie","Flygon",2,63,1.11111111111111,0.316793975540994,54,1.09259259259259,0.29258241983572,2.80588949764881,3.10137365025863
"1592","Starmie","Malamar",2,63,1.11111111111111,0.316793975540994,52,1.15384615384615,0.364321307478654,2.80588949764881,2.32254833517642
"1593","Starmie","Mimikyu",2,63,1.11111111111111,0.316793975540994,69,1.15942028985507,0.368749412992438,2.80588949764881,2.27954182577144
"1594","Starmie","Tapu_Koko",2,63,1.11111111111111,0.316793975540994,152,1.29605263157895,0.649389073974149,2.80588949764881,1.08401480196305
"1595","Stoutland","Gardevoir",2,35,1.14285714285714,0.355035801248363,29,1.03448275862069,0.185695338177052,2.41424344848887,5.19946946895745
"1596","Stoutland","Infernape",2,35,1.14285714285714,0.355035801248363,105,1.21904761904762,0.43811116390865,2.41424344848887,1.78254389590313
"1597","Stoutland","Kyurem",2,35,1.14285714285714,0.355035801248363,97,1.21649484536082,0.483623564952453,2.41424344848887,1.62007232777461
"1598","Stoutland","Serperior",2,35,1.14285714285714,0.355035801248363,98,1.10204081632653,0.304258297699363,2.41424344848887,2.95130548768382
"1599","Stoutland","Swampert",2,35,1.14285714285714,0.355035801248363,53,1.11320754716981,0.319878423929766,2.41424344848887,2.77227967405797
"1600","Suicune","Aegislash",2,70,1.14285714285714,0.352453688425121,37,1.05405405405405,0.229243435135126,2.43193045013333,4.12638183243226
"1601","Suicune","Electrode",2,70,1.14285714285714,0.352453688425121,35,1.14285714285714,0.355035801248363,2.43193045013333,2.41424344848887
"1602","Suicune","Excadrill",2,70,1.14285714285714,0.352453688425121,73,1.23287671232877,0.540589902719589,2.43193045013333,1.41904849463892
"1603","Suicune","Gigalith",2,70,1.14285714285714,0.352453688425121,43,1.16279069767442,0.432612911665819,2.43193045013333,1.93523882378319
"1604","Suicune","Latias-Mega",2,70,1.14285714285714,0.352453688425121,60,1.16666666666667,0.45720842951831,2.43193045013333,1.82265522578245
"1605","Suicune","Minior",2,70,1.14285714285714,0.352453688425121,33,1.21212121212121,0.48461168459756,2.43193045013333,1.62579403864988
"1606","Suicune","Venusaur-Mega",2,70,1.14285714285714,0.352453688425121,82,1.20731707317073,0.490346435307211,2.43193045013333,1.61657732115996
"1607","Suicune","Vikavolt",2,70,1.14285714285714,0.352453688425121,110,1.18181818181818,0.472778594763329,2.43193045013333,1.73058134874189
"1608","Suicune","Virizion",2,70,1.14285714285714,0.352453688425121,35,1.14285714285714,0.355035801248363,2.43193045013333,2.41424344848887
"1609","Suicune","Weezing-Galar",2,70,1.14285714285714,0.352453688425121,45,1.08888888888889,0.287799032014152,2.43193045013333,3.16578935215567
"1610","Swampert","Celesteela",2,53,1.11320754716981,0.319878423929766,111,1.24324324324324,0.591088613818393,2.77227967405797,1.28027632247584
"1611","Swampert","Kyurem",2,53,1.11320754716981,0.319878423929766,97,1.21649484536082,0.483623564952453,2.77227967405797,1.62007232777461
"1612","Swampert","Registeel",2,53,1.11320754716981,0.319878423929766,61,1.13114754098361,0.340363033444467,2.77227967405797,2.5527227508335
"1613","Swampert","Stoutland",2,53,1.11320754716981,0.319878423929766,35,1.14285714285714,0.355035801248363,2.77227967405797,2.41424344848887
"1614","Swampert","Togekiss",2,53,1.11320754716981,0.319878423929766,98,1.30612244897959,0.679723462042964,2.77227967405797,1.02082330501717
"1615","Swampert","Volbeat",2,53,1.11320754716981,0.319878423929766,59,1.11864406779661,0.326144973197179,2.77227967405797,2.70234406363377
"1616","Swellow","Lopunny-Mega",2,68,1.02941176470588,0.170213933457599,112,1.24107142857143,0.450135829636194,5.70216677082957,1.68599902843092
"1617","Swellow","Whimsicott",2,68,1.02941176470588,0.170213933457599,55,1.07272727272727,0.262081797702299,5.70216677082957,3.53810426898103
"1618","Sylveon","Aggron-Mega",2,109,1.1743119266055,0.404695511905481,91,1.17582417582418,0.410782629552868,2.04026990441975,2.00635510092754
"1619","Sylveon","Celesteela",3,109,1.1743119266055,0.404695511905481,111,1.24324324324324,0.591088613818393,4.51126345532811,2.97207003431892
"1620","Sylveon","Cinccino",2,109,1.1743119266055,0.404695511905481,48,1.04166666666667,0.201940936523459,2.04026990441975,4.74561200830128
"1621","Sylveon","Crobat",2,109,1.1743119266055,0.404695511905481,103,1.25242718446602,0.55516199017241,2.04026990441975,1.34658501260473
"1622","Sylveon","Darmanitan",2,109,1.1743119266055,0.404695511905481,86,1.16279069767442,0.401774449932212,2.04026990441975,2.08377935049588
"1623","Sylveon","Doublade",2,109,1.1743119266055,0.404695511905481,36,1.05555555555556,0.232310684145723,2.04026990441975,4.06543697255016
"1624","Sylveon","Excadrill",2,109,1.1743119266055,0.404695511905481,73,1.23287671232877,0.540589902719589,2.04026990441975,1.41904849463892
"1625","Sylveon","Gallade-Mega",2,109,1.1743119266055,0.404695511905481,86,1.25581395348837,0.557009800560688,2.04026990441975,1.33603761686514
"1626","Sylveon","Gligar",2,109,1.1743119266055,0.404695511905481,79,1.11392405063291,0.357603912534951,2.04026990441975,2.47781391172695
"1627","Sylveon","Hitmontop",2,109,1.1743119266055,0.404695511905481,64,1.25,0.590936840285279,2.04026990441975,1.26917116833997
"1628","Sylveon","Keldeo",2,109,1.1743119266055,0.404695511905481,45,1.08888888888889,0.287799032014152,2.04026990441975,3.16578935215567
"1629","Sylveon","Mamoswine",2,109,1.1743119266055,0.404695511905481,108,1.19444444444444,0.501555213709074,2.04026990441975,1.60611540571646
"1630","Sylveon","Mesprit",2,109,1.1743119266055,0.404695511905481,49,1.22448979591837,0.510934850806546,2.04026990441975,1.51782600630479
"1631","Sylveon","Rotom-Heat",2,109,1.1743119266055,0.404695511905481,121,1.21487603305785,0.486597225129914,2.04026990441975,1.61349865226324
"1632","Sylveon","Shaymin",2,109,1.1743119266055,0.404695511905481,110,1.17272727272727,0.446373581743737,2.04026990441975,1.85331919519302
"1633","Sylveon","Silvally",2,109,1.1743119266055,0.404695511905481,97,1.20618556701031,0.477365695115236,2.04026990441975,1.66290632341745
"1634","Sylveon","Slowbro",2,109,1.1743119266055,0.404695511905481,73,1.0958904109589,0.29647857153426,2.04026990441975,3.04949387863811
"1635","Sylveon","Zoroark",2,109,1.1743119266055,0.404695511905481,29,1.03448275862069,0.185695338177052,2.04026990441975,5.19946946895745
"1636","Talonflame","Excadrill",2,54,1.11111111111111,0.371974165600534,73,1.23287671232877,0.540589902719589,2.38965221537313,1.41904849463892
"1637","Talonflame","Kyurem",3,54,1.11111111111111,0.371974165600534,97,1.21649484536082,0.483623564952453,5.0780109576679,3.68779621980273
"1638","Talonflame","Nidoking",2,54,1.11111111111111,0.371974165600534,84,1.19047619047619,0.477851377716244,2.38965221537313,1.69409119084829
"1639","Talonflame","Rotom",2,54,1.11111111111111,0.371974165600534,74,1.18918918918919,0.458576584950744,2.38965221537313,1.76810338211643
"1640","Talonflame","Tsareena",2,54,1.11111111111111,0.371974165600534,98,1.31632653061224,0.667306306512647,2.38965221537313,1.02452721144004
"1641","Tangela","Hariyama",2,38,1.05263157894737,0.226294285921414,27,1.11111111111111,0.320256307610174,4.18644428954616,2.77555466595484
"1642","Tangela","Tapu_Koko",2,38,1.05263157894737,0.226294285921414,152,1.29605263157895,0.649389073974149,4.18644428954616,1.08401480196305
"1643","Tangrowth","Diancie-Mega",2,114,1.1140350877193,0.345867434060794,80,1.3625,0.641275430072906,2.56157366965337,0.994112623225754
"1644","Tangrowth","Dracovish",2,114,1.1140350877193,0.345867434060794,43,1.13953488372093,0.350604603563426,2.56157366965337,2.45423222494398
"1645","Tangrowth","Galvantula",2,114,1.1140350877193,0.345867434060794,78,1.14102564102564,0.35030076036261,2.56157366965337,2.45210532253827
"1646","Tangrowth","Golbat",2,114,1.1140350877193,0.345867434060794,44,1.09090909090909,0.290803363451153,2.56157366965337,3.12613615709989
"1647","Tangrowth","Landorus-Therian",2,114,1.1140350877193,0.345867434060794,107,1.19626168224299,0.443809672287583,2.56157366965337,1.81099774958532
"1648","Tangrowth","Moltres",2,114,1.1140350877193,0.345867434060794,92,1.15217391304348,0.417601277015216,2.56157366965337,2.03022867414658
"1649","Tangrowth","Tapu_Koko",2,114,1.1140350877193,0.345867434060794,152,1.29605263157895,0.649389073974149,2.56157366965337,1.08401480196305
"1650","Tangrowth","Tornadus-Therian",2,114,1.1140350877193,0.345867434060794,128,1.2421875,0.585199256058429,2.56157366965337,1.29496490666136
"1651","Tangrowth","Toxapex",2,114,1.1140350877193,0.345867434060794,61,1.11475409836066,0.369610635477286,2.56157366965337,2.39507691789282
"1652","Tangrowth","Victini",2,114,1.1140350877193,0.345867434060794,84,1.19047619047619,0.395035166230561,2.56157366965337,2.04924492482103
"1653","Tangrowth","Vikavolt",2,114,1.1140350877193,0.345867434060794,110,1.18181818181818,0.472778594763329,2.56157366965337,1.73058134874189
"1654","Tangrowth","Zygarde",3,114,1.1140350877193,0.345867434060794,111,1.32432432432432,0.689692450064284,5.45285484134133,2.42959840363555
"1655","Tapu_Bulu","Aggron-Mega",2,71,1.09859154929577,0.344546475300287,91,1.17582417582418,0.410782629552868,2.61621730397506,2.00635510092754
"1656","Tapu_Bulu","Empoleon",2,71,1.09859154929577,0.344546475300287,100,1.29,0.68600733276406,2.61621730397506,1.03497435973354
"1657","Tapu_Bulu","Hawlucha",3,71,1.09859154929577,0.344546475300287,36,1.11111111111111,0.398409536444798,5.51858337557239,4.74107348369309
"1658","Tapu_Bulu","Nidoqueen",2,71,1.09859154929577,0.344546475300287,79,1.12658227848101,0.334629094616671,2.61621730397506,2.61010693801003
"1659","Tapu_Bulu","Sneasel",2,71,1.09859154929577,0.344546475300287,44,1.13636363636364,0.347141757178774,2.61621730397506,2.48784925978122
"1660","Tapu_Bulu","Volcarona",2,71,1.09859154929577,0.344546475300287,83,1.07228915662651,0.260540363902507,2.61621730397506,3.5607183066676
"1661","Tapu_Fini","Cobalion",3,61,1.13114754098361,0.38623869286861,68,1.17647058823529,0.455191495559286,4.83859461395841,4.00607091642643
"1662","Tapu_Fini","Cofagrigus",2,61,1.13114754098361,0.38623869286861,56,1.23214285714286,0.539058823862865,2.24952205736663,1.42444035579405
"1663","Tapu_Fini","Crobat",2,61,1.13114754098361,0.38623869286861,103,1.25242718446602,0.55516199017241,2.24952205736663,1.34658501260473
"1664","Tapu_Fini","Cryogonal",2,61,1.13114754098361,0.38623869286861,113,1.15044247787611,0.427226080540275,2.24952205736663,1.98854321124201
"1665","Tapu_Fini","Ferrothorn",2,61,1.13114754098361,0.38623869286861,83,1.06024096385542,0.239379155844276,2.24952205736663,3.92581815584613
"1666","Tapu_Fini","Landorus-Therian",2,61,1.13114754098361,0.38623869286861,107,1.19626168224299,0.443809672287583,2.24952205736663,1.81099774958532
"1667","Tapu_Fini","Lopunny-Mega",2,61,1.13114754098361,0.38623869286861,112,1.24107142857143,0.450135829636194,2.24952205736663,1.68599902843092
"1668","Tapu_Koko","Absol-Mega",2,152,1.29605263157895,0.649389073974149,75,1.05333333333333,0.226210457696304,1.08401480196305,4.18489346738162
"1669","Tapu_Koko","Aggron-Mega",2,152,1.29605263157895,0.649389073974149,91,1.17582417582418,0.410782629552868,1.08401480196305,2.00635510092754
"1670","Tapu_Koko","Arcanine",2,152,1.29605263157895,0.649389073974149,96,1.14583333333333,0.354791760026154,1.08401480196305,2.40751551446319
"1671","Tapu_Koko","Blastoise-Mega",2,152,1.29605263157895,0.649389073974149,63,1.0952380952381,0.295901341136933,1.08401480196305,3.05764719174832
"1672","Tapu_Koko","Blissey",2,152,1.29605263157895,0.649389073974149,71,1.08450704225352,0.28012644457405,1.08401480196305,3.26814185336391
