"Pokemon1","Pokemon2","Distance","weight","percentile"
"Heatran","Reuniclus",0.133050110716193,1,0.00858975752962923
"Garchomp","Persian-Alola",0.133056411759917,0,0.00859655322387735
"Kyurem","Togekiss",0.133082271284452,0,0.00860334891812548
"Crobat","Goodra",0.13308466380882,1,0.0086101446123736
"Manaphy","Vikavolt",0.133088223275187,2,0.00861694030662172
"Haxorus","Mimikyu",0.133091076452677,2,0.00862373600086985
"Krookodile","Scizor-Mega",0.133092188914366,2,0.00863053169511797
"Crobat","Zapdos",0.133121633804796,0,0.0086373273893661
"Persian-Alola","Tangrowth",0.133135704993285,0,0.00864412308361422
"Lopunny-Mega","Zeraora",0.133140907273418,0,0.00865091877786235
"Sylveon","Volcarona",0.133183961518981,0,0.00865771447211047
"Tsareena","Zeraora",0.133184908985231,1,0.0086645101663586
"Aromatisse","Mienshao",0.133195521065672,1,0.00867130586060672
"Cryogonal","Zeraora",0.13319822670633,0,0.00867810155485484
"Mienshao","Toxapex",0.133203393077949,2,0.00868489724910297
"Amoonguss","Umbreon",0.133217968157259,0,0.00869169294335109
"Celesteela","Persian-Alola",0.133219513135336,0,0.00869848863759922
"Galvantula","Mamoswine",0.133221234595195,1,0.00870528433184734
"Heatran","Slowking",0.133227265009662,1,0.00871208002609547
"Aggron-Mega","Serperior",0.133233533465162,1,0.00871887572034359
"Florges","Nidoking",0.133276514841509,1,0.00872567141459171
"Clefable","Porygon2",0.133283891077883,0,0.00873246710883984
"Infernape","Krookodile",0.133296426896887,1,0.00873926280308796
"Gengar","Zapdos",0.133306662433312,1,0.00874605849733609
"Garchomp","Weezing",0.133313722430895,2,0.00875285419158421
"Absol-Mega","Victini",0.133315359574739,2,0.00875964988583234
"Aggron-Mega","Dragapult",0.133320644248106,1,0.00876644558008046
"Gallade-Mega","Haxorus",0.133322441115101,0,0.00877324127432859
"Muk-Alola","Tangrowth",0.133325410859896,1,0.00878003696857671
"Incineroar","Roserade",0.133333333333333,1,0.00878683266282483
"Amoonguss","Darmanitan",0.13334566017969,0,0.00879362835707296
"Arcanine","Incineroar",0.133346245931217,0,0.00880042405132108
"Roserade","Tapu_Koko",0.133348886700533,0,0.00880721974556921
"Aromatisse","Garchomp",0.13335487712572,2,0.00881401543981733
"Gengar","Ribombee",0.133381363998007,2,0.00882081113406546
"Cobalion","Vikavolt",0.133387254875845,1,0.00882760682831358
"Landorus-Therian","Tapu_Fini",0.133407550964774,2,0.0088344025225617
"Mew","Victini",0.133408879748907,1,0.00884119821680983
"Scizor-Mega","Vikavolt",0.133409922723587,0,0.00884799391105795
"Amoonguss","Seismitoad",0.133411981889717,1,0.00885478960530608
"Diancie-Mega","Infernape",0.133438089833794,2,0.0088615852995542
"Nidoqueen","Zapdos",0.133461634910517,2,0.00886838099380233
"Clefable","Greninja",0.133500503336926,1,0.00887517668805045
"Hydreigon","Porygon2",0.13353028266825,1,0.00888197238229857
"Garchomp","Snorlax",0.133533454825679,1,0.0088887680765467
"Gengar","Landorus-Therian",0.133538309159914,0,0.00889556377079482
"Heatran","Sylveon",0.133551474877831,0,0.00890235946504295
"Weezing","Zygarde",0.133565727574907,1,0.00890915515929107
"Clefable","Volcarona",0.133576166085187,0,0.0089159508535392
"Sylveon","Tsareena",0.133586243574938,0,0.00892274654778732
"Gengar","Persian-Alola",0.133590287384233,0,0.00892954224203545
"Beedrill-Mega","Vikavolt",0.13359672892685,1,0.00893633793628357
"Rotom-Heat","Rotom-Wash",0.13360459918776,0,0.0089431336305317
"Galvantula","Silvally",0.133618537272845,0,0.00894992932477982
"Scizor-Mega","Weezing",0.133628607078666,0,0.00895672501902794
"Hydreigon","Raikou",0.133629747777167,0,0.00896352071327607
"Serperior","Snorlax",0.133645012033598,0,0.00897031640752419
"Hydreigon","Zeraora",0.133672649390007,1,0.00897711210177232
"Clefable","Dugtrio",0.133683104008411,3,0.00898390779602044
"Gallade-Mega","Scizor-Mega",0.133689939055422,0,0.00899070349026857
"Persian-Alola","Rotom-Wash",0.133690673662621,1,0.00899749918451669
"Heatran","Tornadus-Therian",0.133703166983731,0,0.00900429487876481
"Scizor-Mega","Tsareena",0.133707778099665,1,0.00901109057301294
"Latias-Mega","Rotom-Heat",0.13371111273469,2,0.00901788626726106
"Heatran","Zygarde",0.133715032973422,0,0.00902468196150919
"Absol-Mega","Serperior",0.133722330975417,1,0.00903147765575731
"Cobalion","Ferrothorn",0.133724460757779,1,0.00903827335000544
"Nidoking","Zygarde",0.133729143172419,0,0.00904506904425356
"Mienshao","Rotom-Wash",0.133732773663827,1,0.00905186473850168
"Dragapult","Venusaur-Mega",0.133764119947284,2,0.00905866043274981
"Aggron-Mega","Greninja",0.133766139268167,2,0.00906545612699793
"Crobat","Garchomp",0.133770329066323,0,0.00907225182124606
"Tapu_Bulu","Vikavolt",0.133776384212775,1,0.00907904751549418
"Aggron-Mega","Zygarde",0.133779071526116,0,0.00908584320974231
"Chatot","Rotom-Heat",0.133783773361032,1,0.00909263890399043
"Nidoking","Tangrowth",0.133784185150624,0,0.00909943459823856
"Persian-Alola","Vikavolt",0.133798225255241,0,0.00910623029248668
"Goodra","Shaymin",0.133803152875673,0,0.0091130259867348
"Ferrothorn","Zapdos",0.133804486105187,1,0.00911982168098293
"Gligar","Tornadus-Therian",0.133807763915407,0,0.00912661737523105
"Incineroar","Tornadus-Therian",0.133811405593544,0,0.00913341306947918
"Goodra","Moltres",0.133812867216296,1,0.0091402087637273
"Mamoswine","Tsareena",0.133819197687071,1,0.00914700445797543
"Blissey","Clefable",0.133820408647787,1,0.00915380015222355
"Primarina","Snorlax",0.133821074843925,1,0.00916059584647168
"Mamoswine","Slowking",0.133822145765144,0,0.0091673915407198
"Garchomp","Krookodile",0.133830985526712,0,0.00917418723496792
"Donphan","Silvally",0.133839009722887,0,0.00918098292921605
"Celesteela","Kyurem",0.133840722120705,1,0.00918777862346417
"Amoonguss","Pidgeot-Mega",0.133848237821152,1,0.0091945743177123
"Cryogonal","Raikou",0.133849168775053,1,0.00920137001196042
"Celesteela","Volcarona",0.133849815150923,1,0.00920816570620855
"Aggron-Mega","Cryogonal",0.133856014613886,0,0.00921496140045667
"Florges","Heatran",0.133857536734425,1,0.0092217570947048
"Gengar","Nidoking",0.133873391859663,1,0.00922855278895292
"Druddigon","Galvantula",0.133891857166438,1,0.00923534848320104
"Moltres","Rotom-Mow",0.133904950535284,1,0.00924214417744917
"Nidoking","Rotom",0.13391128184346,3,0.00924893987169729
"Clefable","Landorus",0.133911353104871,1,0.00925573556594542
"Clefable","Gurdurr",0.133914248425389,1,0.00926253126019354
"Diancie-Mega","Vaporeon",0.133918758195726,3,0.00926932695444167
"Diancie-Mega","Tsareena",0.133922606175896,2,0.00927612264868979
"Garchomp","Moltres",0.133922671317763,1,0.00928291834293792
"Aggron-Mega","Jirachi",0.133927732370376,0,0.00928971403718604
"Mienshao","Slowking",0.133932437925108,0,0.00929650973143416
"Gliscor","Persian-Alola",0.133934651076574,1,0.00930330542568229
"Cryogonal","Kyurem",0.133937717394323,0,0.00931010111993041
"Greninja","Lopunny-Mega",0.133940639695296,1,0.00931689681417854
"Infernape","Vaporeon",0.133948474468111,1,0.00932369250842666
"Crobat","Florges",0.133956667772682,0,0.00933048820267478
"Dragapult","Gliscor",0.133964655748092,0,0.00933728389692291
"Muk-Alola","Tapu_Koko",0.134009012853577,0,0.00934407959117103
"Rotom","Zygarde",0.134011443633733,2,0.00935087528541916
"Donphan","Gliscor",0.134012565640605,0,0.00935767097966728
"Celesteela","Umbreon",0.134034226573201,2,0.00936446667391541
"Mienshao","Nidoking",0.134034656922,1,0.00937126236816353
"Jirachi","Weezing",0.134045985781113,1,0.00937805806241166
"Mew","Umbreon",0.134046511314595,1,0.00938485375665978
"Absol-Mega","Tangrowth",0.134046678969531,1,0.0093916494509079
"Empoleon","Weezing",0.134059356468979,2,0.00939844514515603
"Gliscor","Togekiss",0.134063970038714,0,0.00940524083940415
"Jolteon","Ribombee",0.134068592443309,0,0.00941203653365228
"Decidueye","Lopunny-Mega",0.134070278409565,2,0.0094188322279004
"Ribombee","Zygarde",0.134073308944221,1,0.00942562792214853
"Crobat","Victini",0.134075185172835,2,0.00943242361639665
"Corviknight","Landorus-Therian",0.134082858133496,2,0.00943921931064478
"Dragapult","Mew",0.134089656424617,1,0.0094460150048929
"Dragapult","Mienshao",0.134098177668075,0,0.00945281069914102
"Seismitoad","Sylveon",0.134099658740515,1,0.00945960639338915
"Jolteon","Victini",0.134133058749166,1,0.00946640208763727
"Garchomp","Slowbro",0.134157855607493,1,0.0094731977818854
"Gallade-Mega","Landorus-Therian",0.134158821587409,1,0.00947999347613352
"Reuniclus","Zygarde",0.134169099181974,1,0.00948678917038165
"Shaymin","Weezing",0.134190242962879,1,0.00949358486462977
"Incineroar","Muk-Alola",0.134198581435346,1,0.0095003805588779
"Primarina","Ribombee",0.134200721998133,0,0.00950717625312602
"Gligar","Vikavolt",0.134202436274094,0,0.00951397194737414
"Arcanine","Heatran",0.134205603413475,0,0.00952076764162227
"Heatran","Mienshao",0.134228409108797,1,0.00952756333587039
"Landorus-Therian","Raikou",0.134228849159738,0,0.00953435903011852
"Cobalion","Tangrowth",0.13424027819885,1,0.00954115472436664
"Jolteon","Nidoqueen",0.134241115648715,1,0.00954795041861477
"Seismitoad","Tapu_Koko",0.134251190625543,1,0.00955474611286289
"Cryogonal","Snorlax",0.134258674524462,1,0.00956154180711101
"Infernape","Persian-Alola",0.134261454324329,0,0.00956833750135914
"Heatran","Jirachi",0.134273427282058,0,0.00957513319560726
"Greninja","Tapu_Koko",0.134274086182859,0,0.00958192888985539
"Ninetales-Alola","Slowking",0.134281145636094,2,0.00958872458410351
"Gurdurr","Silvally",0.13428267458498,1,0.00959552027835164
"Lopunny-Mega","Nidoqueen",0.134288759895236,0,0.00960231597259976
"Chatot","Tornadus-Therian",0.134294335642831,0,0.00960911166684789
"Gliscor","Serperior",0.134296566944646,0,0.00961590736109601
"Cryogonal","Muk-Alola",0.1342995888856,1,0.00962270305534413
"Corviknight","Rotom-Heat",0.134300746799641,1,0.00962949874959226
"Moltres","Volcarona",0.134301504625072,0,0.00963629444384038
"Gurdurr","Zeraora",0.134303533007142,2,0.00964309013808851
"Landorus-Therian","Moltres",0.134304435024476,0,0.00964988583233663
"Aggron-Mega","Victini",0.134308788076706,0,0.00965668152658476
"Amoonguss","Forretress",0.134314212959265,0,0.00966347722083288
"Tapu_Koko","Volcanion",0.134330584875007,1,0.009670272915081
"Haxorus","Roserade",0.134332105158423,0,0.00967706860932913
"Jolteon","Snorlax",0.134332394368046,0,0.00968386430357725
"Darmanitan","Dragapult",0.134338416298616,1,0.00969065999782538
"Darmanitan","Hydreigon",0.1343459270875,1,0.0096974556920735
"Mew","Mienshao",0.134345935844097,0,0.00970425138632163
"Tangrowth","Toxapex",0.134347995331649,2,0.00971104708056975
"Arcanine","Decidueye",0.134360284125977,2,0.00971784277481788
"Hydreigon","Umbreon",0.134365806431184,0,0.009724638469066
"Gligar","Victini",0.134370279082937,2,0.00973143416331412
"Roserade","Rotom-Heat",0.134377204530086,0,0.00973822985756225
"Persian-Alola","Tsareena",0.134385806663813,0,0.00974502555181037
"Greninja","Scizor-Mega",0.1343953834736,1,0.0097518212460585
"Moltres","Zygarde",0.134405473644692,0,0.00975861694030662
"Rotom-Mow","Tsareena",0.134410507119098,0,0.00976541263455475
"Haxorus","Raikou",0.134411678598699,0,0.00977220832880287
"Primarina","Raikou",0.134423468743311,1,0.00977900402305099
"Arcanine","Crobat",0.134423836943055,0,0.00978579971729912
"Ferrothorn","Infernape",0.134426342776375,0,0.00979259541154724
"Persian-Alola","Zygarde",0.134431744437524,0,0.00979939110579537
"Gliscor","Rotom-Mow",0.134436694589204,1,0.00980618680004349
"Lopunny-Mega","Raikou",0.134437472506549,0,0.00981298249429162
"Mienshao","Raikou",0.134470141432194,1,0.00981977818853974
"Rotom-Wash","Swellow",0.13447373614152,1,0.00982657388278787
"Gengar","Slowking",0.134478898628413,0,0.00983336957703599
"Infernape","Rotom-Mow",0.134483967445938,1,0.00984016527128411
"Krookodile","Rotom-Mow",0.134485523325313,0,0.00984696096553224
"Krookodile","Shaymin",0.13450279044261,0,0.00985375665978036
"Mew","Weezing",0.134512898315531,1,0.00986055235402849
"Gallade-Mega","Garchomp",0.134514897749256,2,0.00986734804827661
"Dragapult","Ferrothorn",0.134519402164549,1,0.00987414374252474
"Gurdurr","Togekiss",0.134520270312693,1,0.00988093943677286
"Hydreigon","Roserade",0.134520270312693,1,0.00988093943677286
"Florges","Zygarde",0.134533125602437,0,0.00989453082526911
"Garchomp","Zeraora",0.134544869226115,0,0.00990132651951723
"Clefable","Ninetales-Alola",0.134548532594971,0,0.00990812221376536
"Absol-Mega","Tsareena",0.134553762868185,1,0.00991491790801348
"Absol-Mega","Gligar",0.134554809706858,1,0.00992171360226161
"Serperior","Volcarona",0.13456178751877,0,0.00992850929650973
"Nidoqueen","Persian-Alola",0.134577140275903,1,0.00993530499075786
"Arcanine","Landorus",0.134578390330858,0,0.00994210068500598
"Gurdurr","Jirachi",0.134585867020691,0,0.0099488963792541
"Sylveon","Zapdos",0.134591672375093,1,0.00995569207350223
"Primarina","Slowking",0.134607529016671,0,0.00996248776775035
"Porygon2","Primarina",0.134616284707292,0,0.00996928346199848
"Absol-Mega","Vaporeon",0.134618702036949,1,0.0099760791562466
"Ferrothorn","Jirachi",0.134618878094887,0,0.00998287485049473
"Muk-Alola","Rotom-Wash",0.134626769014585,1,0.00998967054474285
"Rotom","Tangrowth",0.134635232229249,1,0.00999646623899098
"Primarina","Rotom",0.134648798122923,1,0.0100032619332391
"Dragapult","Moltres",0.134651472974144,0,0.0100100576274872
"Amoonguss","Garchomp",0.134656275456686,0,0.0100168533217353
"Gengar","Silvally",0.134658715647823,0,0.0100236490159835
"Lickilicky","Silvally",0.134664255443307,2,0.0100304447102316
"Gallade-Mega","Moltres",0.134664403373972,1,0.0100372404044797
"Amoonguss","Venusaur-Mega",0.134672055622044,0,0.0100440360987278
"Jirachi","Snorlax",0.134678636857362,0,0.010050831792976
"Shaymin","Slowking",0.134680411820421,0,0.0100576274872241
"Gliscor","Umbreon",0.134700273775331,1,0.0100644231814722
"Drapion","Mamoswine",0.134724355645467,3,0.0100712188757203
"Forretress","Serperior",0.134726741185685,0,0.0100780145699685
"Primarina","Reuniclus",0.13473019975637,1,0.0100848102642166
"Jolteon","Pidgeot-Mega",0.134750376765488,1,0.0100916059584647
"Aromatisse","Jirachi",0.134757414503121,1,0.0100984016527128
"Ninetales-Alola","Shaymin",0.134760412683657,1,0.010105197346961
"Cobalion","Shaymin",0.13476825562199,0,0.0101119930412091
"Infernape","Rotom-Wash",0.134775839736999,0,0.0101187887354572
"Forretress","Sylveon",0.134781388832773,1,0.0101255844297053
"Gliscor","Reuniclus",0.134782828976557,0,0.0101323801239535
"Donphan","Venusaur-Mega",0.134786994643807,0,0.0101391758182016
"Mamoswine","Snorlax",0.134790077368347,1,0.0101459715124497
"Volcarona","Zeraora",0.134791971588372,1,0.0101527672066978
"Garchomp","Gliscor",0.134799364900056,0,0.010159562900946
"Amoonguss","Druddigon",0.134804974904547,1,0.0101663585951941
"Haxorus","Suicune",0.134818130938616,1,0.0101731542894422
"Nidoqueen","Silvally",0.134824415275126,2,0.0101799499836903
"Dragapult","Zeraora",0.134831511158025,0,0.0101867456779385
"Jirachi","Reuniclus",0.134836741948098,0,0.0101935413721866
"Arcanine","Lickilicky",0.134853822394276,2,0.0102003370664347
"Krookodile","Mew",0.134862869327391,1,0.0102071327606828
"Aggron-Mega","Garchomp",0.134864708441674,0,0.010213928454931
"Galvantula","Zeraora",0.134886458131203,1,0.0102207241491791
"Infernape","Zeraora",0.134898595490674,0,0.0102275198434272
"Nidoqueen","Tsareena",0.134903518710317,1,0.0102343155376753
"Tapu_Bulu","Tapu_Koko",0.134920309233607,0,0.0102411112319235
"Tornadus-Therian","Victini",0.134924233815477,0,0.0102479069261716
"Togekiss","Zygarde",0.1349255707705,1,0.0102547026204197
"Heatran","Volcarona",0.134926392780899,0,0.0102614983146678
"Gallade-Mega","Krookodile",0.134937674637067,1,0.010268294008916
"Druddigon","Gallade-Mega",0.1349506166508,2,0.0102750897031641
"Dragapult","Garchomp",0.134969782679734,0,0.0102818853974122
"Dragapult","Nidoking",0.134969955300347,1,0.0102886810916603
"Kyurem","Mienshao",0.13498022946521,0,0.0102954767859084
"Druddigon","Mew",0.13498503831041,1,0.0103022724801566
"Celesteela","Gligar",0.134985445417143,1,0.0103090681744047
"Gurdurr","Tangrowth",0.135017057567596,1,0.0103158638686528
"Raikou","Togekiss",0.135018436930716,1,0.0103226595629009
"Darmanitan","Serperior",0.135030352732717,1,0.0103294552571491
"Mienshao","Roserade",0.135031370704663,1,0.0103362509513972
"Mienshao","Tsareena",0.13504191438754,0,0.0103430466456453
"Landorus-Therian","Nidoqueen",0.135042004734902,0,0.0103498423398934
"Druddigon","Infernape",0.135048452352125,1,0.0103566380341416
"Empoleon","Latios-Mega",0.135050821434836,2,0.0103634337283897
"Nidoqueen","Tangrowth",0.135053792791721,0,0.0103702294226378
"Celesteela","Gliscor",0.135055997378847,0,0.0103770251168859
"Infernape","Silvally",0.135064825545656,0,0.0103838208111341
"Infernape","Manaphy",0.135069646746848,2,0.0103906165053822
"Aromatisse","Nidoking",0.135071997262365,2,0.0103974121996303
"Darmanitan","Roserade",0.135092560861063,1,0.0104042078938784
"Cryogonal","Gallade-Mega",0.135092763642308,0,0.0104110035881266
"Druddigon","Porygon2",0.135093098595099,2,0.0104177992823747
"Snorlax","Tornadus-Therian",0.13509862188498,0,0.0104245949766228
"Amoonguss","Raikou",0.135100014004612,0,0.0104313906708709
"Landorus-Therian","Silvally",0.135107304745989,0,0.0104381863651191
"Gallade-Mega","Shaymin",0.135113336295916,0,0.0104449820593672
"Lopunny-Mega","Victini",0.135117260500619,0,0.0104517777536153
"Gliscor","Silvally",0.135140070947367,0,0.0104585734478634
"Forretress","Nidoking",0.135144673656885,1,0.0104653691421116
"Hydreigon","Slowking",0.135154948362077,0,0.0104721648363597
"Rotom-Heat","Swellow",0.135156903590191,0,0.0104789605306078
"Arcanine","Latios-Mega",0.135164798246833,2,0.0104857562248559
"Druddigon","Jirachi",0.135175852993654,0,0.0104925519191041
"Goodra","Hydreigon",0.13517813815102,0,0.0104993476133522
"Cryogonal","Persian-Alola",0.135215728208992,0,0.0105061433076003
"Amoonguss","Gurdurr",0.135225266799756,0,0.0105129390018484
"Aromatisse","Clefable",0.135235698317807,0,0.0105197346960966
"Infernape","Nidoking",0.135248613671268,0,0.0105265303903447
"Nidoking","Serperior",0.135249604133917,1,0.0105333260845928
"Vaporeon","Zapdos",0.135254489595533,2,0.0105401217788409
"Infernape","Porygon2",0.135264271103607,1,0.010546917473089
"Goodra","Scizor-Mega",0.135266720843985,1,0.0105537131673372
"Galvantula","Jirachi",0.135271419785567,0,0.0105605088615853
"Krookodile","Slowking",0.13528200093307,1,0.0105673045558334
"Darmanitan","Vikavolt",0.135284053561124,0,0.0105741002500815
"Krookodile","Tsareena",0.13528575323633,0,0.0105808959443297
"Shaymin","Tornadus",0.135300224152376,1,0.0105876916385778
"Druddigon","Hydreigon",0.135302118645465,0,0.0105944873328259
"Amoonguss","Mismagius",0.135303243706562,2,0.010601283027074
"Tornadus-Therian","Vaporeon",0.135304813064227,1,0.0106080787213222
"Dragapult","Porygon2",0.135325764186171,1,0.0106148744155703
"Rotom-Heat","Slowbro",0.135330931381104,1,0.0106216701098184
"Galvantula","Vikavolt",0.135362240062594,0,0.0106284658040665
"Jirachi","Pidgeot-Mega",0.135367205036055,1,0.0106352614983147
"Arcanine","Goodra",0.135380455976521,0,0.0106420571925628
"Uxie","Zygarde",0.135389531823586,2,0.0106488528868109
"Raikou","Tsareena",0.135417608089568,2,0.010655648581059
"Chatot","Jirachi",0.135422232916749,1,0.0106624442753072
"Arcanine","Muk-Alola",0.135428895047227,1,0.0106692399695553
"Gurdurr","Jolteon",0.135431117256522,1,0.0106760356638034
"Heatran","Rotom-Wash",0.135432468836751,0,0.0106828313580515
"Clefable","Raikou",0.135440639460688,1,0.0106896270522997
"Crobat","Slowking",0.135443724177059,0,0.0106964227465478
"Krookodile","Zygarde",0.135445875789772,0,0.0107032184407959
"Landorus-Therian","Weezing",0.135450392738791,1,0.010710014135044
"Mamoswine","Umbreon",0.135457714532194,0,0.0107168098292922
"Absol-Mega","Kyurem",0.135472569272172,1,0.0107236055235403
"Absol-Mega","Infernape",0.135473788173529,0,0.0107304012177884
"Shaymin","Vaporeon",0.135482187071234,1,0.0107371969120365
"Pidgeot-Mega","Sylveon",0.135482739305106,1,0.0107439926062847
"Heatran","Incineroar",0.13548292934042,0,0.0107507883005328
"Rotom-Wash","Silvally",0.135483350305497,1,0.0107575839947809
"Alomomola","Rotom-Heat",0.135488567988042,1,0.010764379689029
"Darmanitan","Empoleon",0.135491147646921,1,0.0107711753832772
"Druddigon","Reuniclus",0.135491748018655,2,0.0107779710775253
"Ninetales-Alola","Reuniclus",0.135498744920972,1,0.0107847667717734
"Hydreigon","Weezing",0.135506074532056,1,0.0107915624660215
"Dragapult","Incineroar",0.135545151642783,0,0.0107983581602697
"Haxorus","Swellow",0.135546272759359,0,0.0108051538545178
"Amoonguss","Zeraora",0.135553461168563,0,0.0108119495487659
"Haxorus","Skarmory",0.135569345852433,1,0.010818745243014
"Alomomola","Clefable",0.135574567986244,1,0.0108255409372622
"Dragapult","Scizor-Mega",0.135582711835103,1,0.0108323366315103
"Togekiss","Zeraora",0.13560241869676,2,0.0108391323257584
"Crobat","Empoleon",0.135603532438263,0,0.0108459280200065
"Forretress","Haxorus",0.135607728328393,0,0.0108527237142546
"Mew","Zapdos",0.135612314148702,1,0.0108595194085028
"Lopunny-Mega","Ninetales-Alola",0.135622709861803,0,0.0108663151027509
"Lopunny-Mega","Rotom",0.135625471326342,1,0.010873110796999
"Rotom-Wash","Tsareena",0.13562724225126,0,0.0108799064912471
"Umbreon","Vikavolt",0.135656067169125,1,0.0108867021854953
"Gengar","Swellow",0.135661416932862,1,0.0108934978797434
"Amoonguss","Porygon2",0.135667489690104,0,0.0109002935739915
"Incineroar","Silvally",0.135671141481959,0,0.0109070892682396
"Necrozma","Nidoking",0.135679069842866,1,0.0109138849624878
"Ferrothorn","Mew",0.135692725108405,1,0.0109206806567359
"Moltres","Persian-Alola",0.1356940000781,1,0.010927476350984
"Landorus-Therian","Skarmory",0.135705113478342,0,0.0109342720452321
"Clefable","Tornadus",0.135706184504221,0,0.0109410677394803
"Lopunny-Mega","Weezing",0.135708335558184,0,0.0109478634337284
"Nidoking","Persian-Alola",0.135710294195456,0,0.0109546591279765
"Goodra","Sylveon",0.135714833926657,0,0.0109614548222246
"Garchomp","Rotom-Wash",0.13572572829654,0,0.0109682505164728
"Corviknight","Mienshao",0.135726517529427,1,0.0109750462107209
"Incineroar","Shaymin",0.135729494374991,0,0.010981841904969
"Crobat","Volcarona",0.135742207776719,1,0.0109886375992171
"Vaporeon","Zeraora",0.135742410036947,2,0.0109954332934653
"Arcanine","Rotom",0.135756222936982,2,0.0110022289877134
"Arcanine","Slowking",0.135776588970089,0,0.0110090246819615
"Kyurem","Landorus-Therian",0.135783304718165,0,0.0110158203762096
"Snorlax","Sylveon",0.135789019460204,0,0.0110226160704578
"Rotom-Mow","Scizor-Mega",0.1357947492231,1,0.0110294117647059
"Silvally","Victini",0.135796554503651,1,0.011036207458954
"Togekiss","Venusaur-Mega",0.135798099665948,2,0.0110430031532021
"Moltres","Weezing",0.135800722917863,1,0.0110497988474503
"Cryogonal","Latios-Mega",0.135802124885938,1,0.0110565945416984
"Gliscor","Infernape",0.13581908042864,0,0.0110633902359465
"Kyurem","Moltres",0.135821561058808,1,0.0110701859301946
"Cryogonal","Gurdurr",0.135825603899104,1,0.0110769816244428
"Galvantula","Primarina",0.135848549238023,1,0.0110837773186909
"Clefable","Victini",0.135851614147465,0,0.011090573012939
"Gligar","Krookodile",0.135871727801158,1,0.0110973687071871
"Druddigon","Shaymin",0.135900504654614,0,0.0111041644014353
"Infernape","Victini",0.135917024319987,0,0.0111109600956834
"Galvantula","Sylveon",0.135918170502975,1,0.0111177557899315
"Cryogonal","Nidoking",0.135921139684075,0,0.0111245514841796
"Haxorus","Necrozma",0.13593221796385,1,0.0111313471784277
"Mamoswine","Porygon2",0.135943136908226,0,0.0111381428726759
"Vikavolt","Zapdos",0.135948423055287,0,0.011144938566924
"Persian-Alola","Primarina",0.135951608395657,0,0.0111517342611721
"Donphan","Volcarona",0.135956015464952,1,0.0111585299554202
"Alomomola","Amoonguss",0.13596783159103,2,0.0111653256496684
"Darmanitan","Lopunny-Mega",0.135971793992178,0,0.0111721213439165
"Beedrill-Mega","Haxorus",0.135977432476135,1,0.0111789170381646
"Cryogonal","Victini",0.135977721809135,0,0.0111857127324127
"Hydreigon","Ninetales-Alola",0.135995000254552,1,0.0111925084266609
"Tornadus","Tsareena",0.135996371025702,1,0.011199304120909
"Mamoswine","Victini",0.135997628091315,0,0.0112060998151571
"Florges","Incineroar",0.136024408111114,0,0.0112128955094052
"Incineroar","Reuniclus",0.136026050518837,1,0.0112196912036534
"Latios-Mega","Sylveon",0.136038440414495,1,0.0112264868979015
"Silvally","Skarmory",0.136043938637074,0,0.0112332825921496
"Incineroar","Mienshao",0.136056050406286,0,0.0112400782863977
"Nidoking","Slowking",0.136057798755919,1,0.0112468739806459
"Crobat","Weezing",0.13605906343353,0,0.011253669674894
"Latios-Mega","Togekiss",0.136064075776219,2,0.0112604653691421
"Aromatisse","Sylveon",0.136080105595524,0,0.0112672610633902
"Chatot","Garchomp",0.136082220971649,2,0.0112740567576384
"Garchomp","Skarmory",0.136098916665105,0,0.0112808524518865
"Landorus-Therian","Pidgeot-Mega",0.136102897753828,0,0.0112876481461346
"Aggron-Mega","Slowking",0.136103830212163,0,0.0112944438403827
"Jirachi","Manectric-Mega",0.136105412692115,1,0.0113012395346309
"Roserade","Shaymin",0.136109716098511,0,0.011308035228879
"Tangrowth","Uxie",0.136119606453942,1,0.0113148309231271
"Diancie-Mega","Primarina",0.136130332428333,1,0.0113216266173752
"Arcanine","Gligar",0.136136173926108,1,0.0113284223116234
"Rhydon","Rotom-Heat",0.136138519795566,2,0.0113352180058715
"Aggron-Mega","Kyurem",0.136142678798043,1,0.0113420137001196
"Gurdurr","Shaymin",0.136154203826096,0,0.0113488093943677
"Gengar","Moltres",0.136157653622497,0,0.0113556050886159
"Raikou","Rotom-Heat",0.136165851103021,0,0.011362400782864
"Donphan","Roserade",0.136174110717684,1,0.0113691964771121
"Greninja","Jolteon",0.136177386270469,0,0.0113759921713602
"Ninetales-Alola","Tornadus-Therian",0.136180298286711,1,0.0113827878656084
"Roserade","Scizor-Mega",0.136180545320776,1,0.0113895835598565
"Celesteela","Empoleon",0.136185539321294,0,0.0113963792541046
"Roserade","Zygarde",0.136190195858275,0,0.0114031749483527
"Ninetales-Alola","Vikavolt",0.136194754553168,1,0.0114099706426008
"Slowking","Tsareena",0.13620275881855,1,0.011416766336849
"Ribombee","Victini",0.136218104159566,2,0.0114235620310971
"Goodra","Infernape",0.136219212309551,0,0.0114303577253452
"Kyurem","Rotom",0.136227548679127,2,0.0114371534195933
"Donphan","Rotom-Wash",0.136245039047982,0,0.0114439491138415
"Ferrothorn","Mienshao",0.136249952612017,0,0.0114507448080896
"Gliscor","Victini",0.136253042236633,1,0.0114575405023377
"Chatot","Clefable",0.136253781405627,1,0.0114643361965858
"Gallade-Mega","Mienshao",0.136256972874315,0,0.011471131890834
"Beedrill-Mega","Mienshao",0.136270840411165,2,0.0114779275850821
